Trial Number,Iteration Number,Clock Period (ns) Entered,Clock_Min_Period,Clock Slack (ns),Clock_Worst_Slack,Wmem Depth,Cache Depth,MAC NUM,Total Period (ns),ABC Max Fanout,ABC Map Effort,SYNTH_HIERARCHICAL,Power (W),Area (um^2),Total Cells,Sequential Cells,Combinational Cells,Sequential_Internal,Sequential_Switching,Sequential_Leakage,Sequential_Total,Combinational_Internal,Combinational_Switching,Combinational_Leakage,Combinational_Total,Num_Wires,Num_Wire_Bits,Num_Public_Wires,Num_Public_Wire_Bits,Num_Cells,Chip_Area,Num_Memories,Num_Memory_Bits,Num_Processes,Total Time(s)
2169,1300,5,4.054,0.733,0.733,3072,6144,64,4.787,40,0.5,False,0.18,639005.356799,100475,9103,91084,0.086,0.00299,1.03e-07,0.089,0.0391,0.0519,2.27e-07,0.091,107868,111234,18973,22339,100475,639005.356799,0,0,0,172
217,1301,5,3.943,0.85,0.85,1536,256,32,4.793,40,0.5,False,0.079,350982.8704,53288,5275,47973,0.0486,0.00131,5.95e-08,0.0499,0.0127,0.0164,1.28e-07,0.0291,53761,55591,6921,8751,53288,350982.8704,0,0,0,83
2170,1302,3,4.05,-1.263,-1.263,3584,6144,4,2.787,40,0.5,False,0.0556,132635.9584,20344,1838,18487,0.0288,0.000802,2.06e-08,0.0296,0.0111,0.015,5.09e-08,0.026,20838,21324,2612,3098,20344,132635.9584,0,0,0,33
2171,1303,5,4.05,0.737,0.737,3584,6144,4,4.787,40,0.5,False,0.0351,132635.9584,20344,1838,18487,0.0173,0.000483,2.06e-08,0.0177,0.00737,0.00996,5.09e-08,0.0173,20838,21324,2612,3098,20344,132635.9584,0,0,0,34
2172,1304,3,3.985,-1.195,-1.195,3584,6144,8,2.79,40,0.5,False,0.148,169699.0048,26009,2380,23591,0.0377,0.00125,2.77e-08,0.039,0.0463,0.0622,6.33e-08,0.109,26996,27674,3799,4477,26009,169699.0048,0,0,0,41
2173,1305,5,4.141,0.641,0.641,3584,6144,8,4.782,40,0.5,False,0.0904,169699.0048,26009,2380,23591,0.0226,0.000749,2.76e-08,0.0234,0.0286,0.0383,6.36e-08,0.067,26996,27674,3799,4477,26009,169699.0048,0,0,0,41
2174,1306,3,3.856,-1.059,-1.059,3584,6144,16,2.7969999999999997,40,0.5,False,0.154,238502.4928,37236,3352,33808,0.052,0.00146,3.86e-08,0.0534,0.042,0.0583,8.92e-08,0.1,39209,40271,6052,7114,37236,238502.4928,0,0,0,59
2175,1307,5,3.856,0.941,0.941,3584,6144,16,4.797,40,0.5,False,0.0937,238502.4928,37236,3352,33808,0.0312,0.000874,3.87e-08,0.032,0.0258,0.0358,8.94e-08,0.0616,39209,40271,6052,7114,37236,238502.4928,0,0,0,58
2176,1308,3,3.922,-1.128,-1.128,3584,6144,32,2.7940000000000005,40,0.5,False,0.131,375846.7168,58826,5296,53378,0.0814,0.00219,5.97e-08,0.0836,0.0209,0.0268,1.39e-07,0.0476,62771,64601,10558,12388,58826,375846.7168,0,0,0,97
2177,1309,5,3.922,0.872,0.872,3584,6144,32,4.7940000000000005,40,0.5,False,0.0798,375846.7168,58826,5296,53378,0.0489,0.00132,5.98e-08,0.0502,0.013,0.0167,1.39e-07,0.0296,62771,64601,10558,12388,58826,375846.7168,0,0,0,97
2178,1310,3,3.856,-1.059,-1.059,3584,6144,64,2.7969999999999997,40,0.5,False,0.214,640823.350399,99521,9103,90114,0.14,0.00399,1.02e-07,0.144,0.031,0.0388,2.26e-07,0.0698,107410,110776,19487,22853,99521,640823.350399,0,0,0,170
2179,1311,5,4.236,0.541,0.541,3584,6144,64,4.777,40,0.5,False,0.129,640823.350399,99521,9103,90114,0.0842,0.0024,1.02e-07,0.0866,0.019,0.0238,2.27e-07,0.0427,107410,110776,19487,22853,99521,640823.350399,0,0,0,170
218,1312,3,3.859,-1.062,-1.062,1536,256,64,2.7969999999999997,40,0.5,False,0.171,596662.246399,90797,9085,81632,0.133,0.00157,1.04e-07,0.135,0.0149,0.0215,2.11e-07,0.0363,91742,95108,12268,15634,90797,596662.246399,0,0,0,134
2180,1313,3,4.272,-1.497,-1.497,4096,6144,4,2.7750000000000004,40,0.5,False,0.0549,131339.7152,20204,1838,18346,0.0288,0.000766,2.06e-08,0.0295,0.011,0.0144,4.99e-08,0.0254,20729,21215,2646,3132,20204,131339.7152,0,0,0,34
2181,1314,5,4.272,0.503,0.503,4096,6144,4,4.775,40,0.5,False,0.0352,131339.7152,20204,1838,18346,0.0173,0.000462,2.06e-08,0.0177,0.00756,0.00996,4.99e-08,0.0175,20729,21215,2646,3132,20204,131339.7152,0,0,0,34
2182,1315,3,3.985,-1.195,-1.195,4096,6144,8,2.79,40,0.5,False,0.0591,169053.3856,25919,2380,23499,0.0355,0.000493,2.95e-08,0.036,0.00899,0.0141,6.15e-08,0.0231,26968,27646,3865,4543,25919,169053.3856,0,0,0,38
2183,1316,5,4.194,0.585,0.585,4096,6144,8,4.779,40,0.5,False,0.0827,169053.3856,25919,2380,23499,0.0216,0.000437,2.77e-08,0.022,0.0262,0.0345,6.28e-08,0.0607,26968,27646,3865,4543,25919,169053.3856,0,0,0,38
2184,1317,3,3.892,-1.097,-1.097,4096,6144,16,2.795,40,0.5,False,0.168,239923.856,37426,3352,33994,0.0515,0.00144,3.96e-08,0.053,0.0489,0.0661,9.03e-08,0.115,39523,40585,6182,7244,37426,239923.856,0,0,0,60
2185,1318,5,4.019,0.77,0.77,4096,6144,16,4.789,40,0.5,False,0.1,239923.856,37426,3352,33994,0.0309,0.000864,3.94e-08,0.0318,0.0291,0.0393,9.04e-08,0.0684,39523,40585,6182,7244,37426,239923.856,0,0,0,60
2186,1319,3,3.909,-1.114,-1.114,4096,6144,32,2.795,40,0.5,False,0.131,377547.0976,59477,5296,54021,0.0814,0.00222,5.96e-08,0.0837,0.0206,0.0264,1.4e-07,0.0471,63670,65500,10816,12646,59477,377547.0976,0,0,0,99
2187,1320,5,3.909,0.886,0.886,4096,6144,32,4.795,40,0.5,False,0.0795,377547.0976,59477,5296,54021,0.0489,0.00134,5.97e-08,0.0502,0.0128,0.0165,1.4e-07,0.0293,63670,65500,10816,12646,59477,377547.0976,0,0,0,98
2188,1321,3,3.862,-1.066,-1.066,4096,6144,64,2.7960000000000003,40,0.5,False,0.214,643007.945599,100982,9103,91559,0.14,0.00394,1.02e-07,0.144,0.0309,0.0386,2.31e-07,0.0695,109367,112733,20001,23367,100982,643007.945599,0,0,0,174
2189,1322,5,3.992,0.798,0.798,4096,6144,64,4.79,40,0.5,False,0.129,643007.945599,100982,9103,91559,0.0842,0.00237,1.02e-07,0.0865,0.0189,0.0237,2.31e-07,0.0425,109367,112733,20001,23367,100982,643007.945599,0,0,0,172
219,1323,5,4.194,0.585,0.585,1536,256,64,4.779,40,0.5,False,0.0891,596662.246399,90797,9085,81632,0.0794,0.000987,1.04e-07,0.0804,0.0038,0.00493,2.11e-07,0.00873,91742,95108,12268,15634,90797,596662.246399,0,0,0,135
2190,1324,3,3.712,-0.907,-0.907,4608,6144,4,2.805,40,0.5,False,0.0551,132853.6672,20450,1840,18589,0.0288,0.000786,2.06e-08,0.0296,0.0107,0.0148,5.12e-08,0.0255,21006,21492,2680,3166,20450,132853.6672,0,0,0,33
2191,1325,5,3.88,0.916,0.916,4608,6144,4,4.796,40,0.5,False,0.0348,132853.6672,20450,1840,18589,0.0173,0.000473,2.07e-08,0.0178,0.00717,0.00984,5.13e-08,0.017,21006,21492,2680,3166,20450,132853.6672,0,0,0,34
2192,1326,3,3.946,-1.154,-1.154,4608,6144,8,2.7920000000000003,40,0.5,False,0.15,170721.2352,26274,2380,23852,0.0368,0.00109,2.85e-08,0.0379,0.048,0.0641,6.31e-08,0.112,27385,28063,3931,4609,26274,170721.2352,0,0,0,43
2193,1327,5,4.191,0.588,0.588,4608,6144,8,4.779,40,0.5,False,0.0891,170721.2352,26274,2380,23852,0.0221,0.000658,2.84e-08,0.0227,0.0285,0.0379,6.31e-08,0.0664,27385,28063,3931,4609,26274,170721.2352,0,0,0,42
2194,1328,3,3.815,-1.016,-1.016,4608,6144,16,2.799,40,0.5,False,0.155,241452.8224,37550,3352,34114,0.0519,0.00149,3.86e-08,0.0534,0.043,0.0588,9.08e-08,0.102,39771,40833,6312,7374,37550,241452.8224,0,0,0,60
2195,1329,5,3.976,0.814,0.814,4608,6144,16,4.79,40,0.5,False,0.0952,241452.8224,37550,3352,34114,0.0311,0.000894,3.88e-08,0.032,0.0267,0.0364,9.09e-08,0.0631,39771,40833,6312,7374,37550,241452.8224,0,0,0,59
2196,1330,3,3.952,-1.16,-1.16,4608,6144,32,2.792,40,0.5,False,0.111,380979.1392,60016,5296,54552,0.0776,0.000912,6.21e-08,0.0785,0.013,0.0195,1.4e-07,0.0325,64457,66287,11074,12904,60016,380979.1392,0,0,0,93
2197,1331,5,3.952,0.84,0.84,4608,6144,32,4.792,40,0.5,False,0.0523,380979.1392,60016,5296,54552,0.0461,0.000539,6.22e-08,0.0466,0.00239,0.00331,1.4e-07,0.0057,64457,66287,11074,12904,60016,380979.1392,0,0,0,92
2198,1332,3,3.86,-1.063,-1.063,4608,6144,64,2.7969999999999997,40,0.5,False,0.213,646113.423999,101062,9103,91623,0.14,0.004,1.02e-07,0.144,0.0307,0.0382,2.35e-07,0.0689,109943,113309,20515,23881,101062,646113.423999,0,0,0,176
2199,1333,5,3.961,0.83,0.83,4608,6144,64,4.7909999999999995,40,0.5,False,0.129,646113.423999,101062,9103,91623,0.0842,0.0024,1.02e-07,0.0866,0.0187,0.0234,2.35e-07,0.0422,109943,113309,20515,23881,101062,646113.423999,0,0,0,176
22,1334,3,3.83,-1.031,-1.031,512,128,8,2.7990000000000004,40,0.5,False,0.147,160032.2336,23651,2440,21207,0.0375,0.00103,2.96e-08,0.0386,0.0459,0.0629,5.78e-08,0.109,23584,24262,2745,3423,23651,160032.2336,0,0,0,39
220,1335,3,4.032,-1.244,-1.244,2048,256,4,2.7880000000000003,40,0.5,False,0.0542,125592.9536,18740,1874,16860,0.0292,0.000796,2.11e-08,0.03,0.0103,0.0138,4.58e-08,0.0241,18831,19317,2217,2703,18740,125592.9536,0,0,0,31
2200,1336,3,4.168,-1.388,-1.388,5120,6144,4,2.7800000000000002,40,0.5,False,0.125,131991.5904,20301,1840,18439,0.03,0.00115,2.14e-08,0.0311,0.0396,0.0538,4.99e-08,0.0934,20888,21374,2715,3201,20301,131991.5904,0,0,0,33
2201,1337,5,4.168,0.612,0.612,5120,6144,4,4.78,40,0.5,False,0.0769,131991.5904,20301,1840,18439,0.018,0.000691,2.13e-08,0.0187,0.0248,0.0334,5.02e-08,0.0582,20888,21374,2715,3201,20301,131991.5904,0,0,0,32
2202,1338,3,3.998,-1.209,-1.209,5120,6144,8,2.789,40,0.5,False,0.153,170491.0144,26251,2380,23827,0.0368,0.001,2.85e-08,0.0378,0.0492,0.0662,6.28e-08,0.115,27424,28102,3997,4675,26251,170491.0144,0,0,0,43
2203,1339,5,4.108,0.676,0.676,5120,6144,8,4.784,40,0.5,False,0.0906,170491.0144,26251,2380,23827,0.0221,0.000601,2.84e-08,0.0227,0.0291,0.0389,6.29e-08,0.068,27424,28102,3997,4675,26251,170491.0144,0,0,0,43
2204,1340,3,3.808,-1.008,-1.008,5120,6144,16,2.8,40,0.5,False,0.171,242377.4592,37985,3352,34545,0.0515,0.00146,3.99e-08,0.053,0.05,0.0676,9.1e-08,0.118,40330,41392,6442,7504,37985,242377.4592,0,0,0,63
2205,1341,5,3.931,0.862,0.862,5120,6144,16,4.793,40,0.5,False,0.102,242377.4592,37985,3352,34545,0.0309,0.000879,3.98e-08,0.0318,0.0298,0.0402,9.1e-08,0.07,40330,41392,6442,7504,37985,242377.4592,0,0,0,61
2206,1342,3,3.88,-1.084,-1.084,5120,6144,32,2.796,40,0.5,False,0.131,380392.3264,60204,5296,54732,0.0814,0.00219,5.99e-08,0.0836,0.0207,0.0265,1.4e-07,0.0472,64893,66723,11332,13162,60204,380392.3264,0,0,0,100
2207,1343,5,3.88,0.916,0.916,5120,6144,32,4.796,40,0.5,False,0.0795,380392.3264,60204,5296,54732,0.0488,0.00132,5.97e-08,0.0502,0.0128,0.0165,1.4e-07,0.0294,64893,66723,11332,13162,60204,380392.3264,0,0,0,100
2208,1344,3,3.913,-1.119,-1.119,5120,6144,64,2.7939999999999996,40,0.5,False,0.214,654430.150399,103512,9103,94057,0.14,0.00394,1.02e-07,0.144,0.0311,0.0387,2.39e-07,0.0697,112889,116255,21029,24395,103512,654430.150399,0,0,0,176
2209,1345,5,3.913,0.881,0.881,5120,6144,64,4.794,40,0.5,False,0.129,654430.150399,103512,9103,94057,0.0842,0.00237,1.02e-07,0.0865,0.019,0.0237,2.39e-07,0.0427,112889,116255,21029,24395,103512,654430.150399,0,0,0,177
221,1346,5,4.044,0.743,0.743,2048,256,4,4.787,40,0.5,False,0.0345,125592.9536,18740,1874,16860,0.0175,0.000481,2.12e-08,0.018,0.007,0.00944,4.58e-08,0.0164,18831,19317,2217,2703,18740,125592.9536,0,0,0,30
2210,1347,3,4.276,-1.501,-1.501,6144,6144,4,2.775,40,0.5,False,0.0484,131209.5904,20287,1840,18423,0.0277,0.000408,2.3e-08,0.0281,0.00797,0.0123,4.88e-08,0.0202,20936,21422,2784,3270,20287,131209.5904,0,0,0,30
2211,1348,5,4.276,0.499,0.499,6144,6144,4,4.7749999999999995,40,0.5,False,0.0714,131209.5904,20287,1840,18423,0.0162,0.000232,2.3e-08,0.0165,0.0235,0.0314,4.93e-08,0.0549,20936,21422,2784,3270,20287,131209.5904,0,0,0,30
2212,1349,3,3.967,-1.176,-1.176,6144,6144,8,2.7910000000000004,40,0.5,False,0.153,170993.9968,26420,2380,23992,0.0368,0.00107,2.85e-08,0.0379,0.0493,0.0657,6.35e-08,0.115,27717,28395,4129,4807,26420,170993.9968,0,0,0,43
2213,1350,5,4.347,0.424,0.424,6144,6144,8,4.771000000000001,40,0.5,False,0.0904,170993.9968,26420,2380,23992,0.0221,0.000643,2.84e-08,0.0227,0.0291,0.0386,6.35e-08,0.0677,27717,28395,4129,4807,26420,170993.9968,0,0,0,44
2214,1351,3,3.772,-0.97,-0.97,6144,6144,16,2.8019999999999996,40,0.5,False,0.171,242854.1664,38097,3352,34649,0.0515,0.00145,4e-08,0.053,0.0503,0.068,9.07e-08,0.118,40690,41752,6702,7764,38097,242854.1664,0,0,0,62
2215,1352,5,3.785,1.016,1.016,6144,6144,16,4.801,40,0.5,False,0.102,242854.1664,38097,3352,34649,0.0309,0.00087,3.98e-08,0.0318,0.03,0.0404,9.07e-08,0.0704,40690,41752,6702,7764,38097,242854.1664,0,0,0,63
2216,1353,3,3.907,-1.113,-1.113,6144,6144,32,2.794,40,0.5,False,0.131,383469.0272,60542,5296,55054,0.0814,0.00221,5.97e-08,0.0837,0.021,0.0267,1.42e-07,0.0477,65727,67557,11848,13678,60542,383469.0272,0,0,0,103
2217,1354,5,3.907,0.887,0.887,6144,6144,32,4.7940000000000005,40,0.5,False,0.0798,383469.0272,60542,5296,55054,0.0489,0.00133,5.97e-08,0.0502,0.013,0.0166,1.42e-07,0.0296,65727,67557,11848,13678,60542,383469.0272,0,0,0,103
2218,1355,3,3.808,-1.008,-1.008,6144,6144,64,2.8,40,0.5,False,0.214,657306.659199,104072,9103,94585,0.14,0.00395,1.02e-07,0.144,0.031,0.0391,2.39e-07,0.0701,114441,117807,22057,25423,104072,657306.659199,0,0,0,179
2219,1356,5,3.808,0.992,0.992,6144,6144,64,4.8,40,0.5,False,0.129,657306.659199,104072,9103,94585,0.0842,0.00237,1.02e-07,0.0865,0.019,0.0239,2.39e-07,0.0429,114441,117807,22057,25423,104072,657306.659199,0,0,0,183
222,1357,3,4.023,-1.235,-1.235,2048,256,8,2.7879999999999994,40,0.5,False,0.148,167167.8272,25119,2453,22654,0.0387,0.00127,2.88e-08,0.04,0.0461,0.0615,6.1e-08,0.108,25300,25978,3020,3698,25119,167167.8272,0,0,0,37
2220,1358,3,4.237,-1.46,-1.46,7168,6144,4,2.777,40,0.5,False,0.0491,133828.352,20710,1840,18844,0.0277,0.000407,2.3e-08,0.0282,0.0083,0.0127,4.97e-08,0.021,21421,21907,2849,3335,20710,133828.352,0,0,0,30
2221,1359,5,4.237,0.54,0.54,7168,6144,4,4.777,40,0.5,False,0.0743,133828.352,20710,1840,18844,0.0165,0.00029,2.23e-08,0.0168,0.0248,0.0327,5.01e-08,0.0575,21421,21907,2849,3335,20710,133828.352,0,0,0,30
2222,1360,3,4.051,-1.264,-1.264,7168,6144,8,2.787,40,0.5,False,0.0593,172324.0224,26673,2380,24241,0.0355,0.000508,2.95e-08,0.036,0.00907,0.0142,6.19e-08,0.0233,28094,28772,4261,4939,26673,172324.0224,0,0,0,39
2223,1361,5,4.238,0.539,0.539,7168,6144,8,4.777,40,0.5,False,0.0826,172324.0224,26673,2380,24241,0.0211,0.000353,2.9e-08,0.0214,0.0265,0.0346,6.28e-08,0.0611,28094,28772,4261,4939,26673,172324.0224,0,0,0,39
2224,1362,3,3.845,-1.047,-1.047,7168,6144,16,2.798,40,0.5,False,0.17,244713.4496,38570,3352,35114,0.0515,0.00144,3.99e-08,0.053,0.0495,0.0672,9.08e-08,0.117,41411,42473,6962,8024,38570,244713.4496,0,0,0,64
2225,1363,5,3.857,0.94,0.94,7168,6144,16,4.797000000000001,40,0.5,False,0.101,244713.4496,38570,3352,35114,0.0309,0.000868,3.99e-08,0.0318,0.0295,0.0399,9.08e-08,0.0694,41411,42473,6962,8024,38570,244713.4496,0,0,0,64
2226,1364,3,3.899,-1.104,-1.104,7168,6144,32,2.795,40,0.5,False,0.133,388023.3952,61894,5296,56390,0.0777,0.00106,6.13e-08,0.0788,0.023,0.0317,1.44e-07,0.0547,67575,69405,12364,14194,61894,388023.3952,0,0,0,100
2227,1365,5,3.899,0.896,0.896,7168,6144,32,4.795,40,0.5,False,0.0801,388023.3952,61894,5296,56390,0.0466,0.000637,6.13e-08,0.0473,0.0138,0.019,1.44e-07,0.0328,67575,69405,12364,14194,61894,388023.3952,0,0,0,100
2228,1366,3,3.845,-1.048,-1.048,7168,6144,64,2.797,40,0.5,False,0.214,663885.468799,106436,9103,96917,0.14,0.00397,1.02e-07,0.144,0.0309,0.0387,2.39e-07,0.0696,117797,121163,23085,26451,106436,663885.468799,0,0,0,185
2229,1367,5,3.872,0.924,0.924,7168,6144,64,4.796,40,0.5,False,0.129,663885.468799,106436,9103,96917,0.0842,0.00238,1.02e-07,0.0866,0.0188,0.0237,2.39e-07,0.0425,117797,121163,23085,26451,106436,663885.468799,0,0,0,187
223,1368,5,4.023,0.765,0.765,2048,256,8,4.787999999999999,40,0.5,False,0.0906,167167.8272,25119,2453,22654,0.0232,0.000759,2.87e-08,0.024,0.0286,0.038,6.13e-08,0.0666,25300,25978,3020,3698,25119,167167.8272,0,0,0,38
2230,1369,3,3.716,-0.911,-0.911,8192,6144,4,2.805,40,0.5,False,0.0551,134471.4688,20882,1840,19014,0.0288,0.000814,2.06e-08,0.0296,0.0107,0.0148,5.17e-08,0.0255,21655,22141,2918,3404,20882,134471.4688,0,0,0,34
2231,1370,5,3.912,0.882,0.882,8192,6144,4,4.794,40,0.5,False,0.0348,134471.4688,20882,1840,19014,0.0173,0.000491,2.07e-08,0.0178,0.00719,0.00985,5.18e-08,0.017,21655,22141,2918,3404,20882,134471.4688,0,0,0,34
2232,1371,3,3.985,-1.195,-1.195,8192,6144,8,2.79,40,0.5,False,0.0596,173468.8704,26906,2380,24470,0.0355,0.0005,2.92e-08,0.036,0.00912,0.0145,6.34e-08,0.0236,28451,29129,4393,5071,26906,173468.8704,0,0,0,39
2233,1372,5,4.246,0.53,0.53,8192,6144,8,4.776000000000001,40,0.5,False,0.0833,173468.8704,26906,2380,24470,0.021,0.000339,2.9e-08,0.0213,0.0268,0.0351,6.43e-08,0.0619,28451,29129,4393,5071,26906,173468.8704,0,0,0,39
2234,1373,3,3.863,-1.067,-1.067,8192,6144,16,2.7960000000000003,40,0.5,False,0.168,245957.1424,38841,3352,35377,0.0516,0.00145,3.96e-08,0.053,0.0489,0.0666,9.09e-08,0.115,41930,42992,7222,8284,38841,245957.1424,0,0,0,64
2235,1374,5,3.863,0.933,0.933,8192,6144,16,4.796,40,0.5,False,0.101,245957.1424,38841,3352,35377,0.0309,0.000872,3.94e-08,0.0318,0.0291,0.0396,9.1e-08,0.0688,41930,42992,7222,8284,38841,245957.1424,0,0,0,64
2236,1375,3,3.847,-1.049,-1.049,8192,6144,32,2.798,40,0.5,False,0.131,390570.8384,62438,5296,56918,0.0814,0.00217,5.97e-08,0.0836,0.0208,0.0267,1.44e-07,0.0475,68615,70445,12880,14710,62438,390570.8384,0,0,0,105
2237,1376,5,3.847,0.951,0.951,8192,6144,32,4.798,40,0.5,False,0.0797,390570.8384,62438,5296,56918,0.0489,0.0013,5.97e-08,0.0502,0.0129,0.0166,1.44e-07,0.0295,68615,70445,12880,14710,62438,390570.8384,0,0,0,105
2238,1377,3,3.879,-1.083,-1.083,8192,6144,64,2.7960000000000003,40,0.5,False,0.299,669133.001599,107396,9103,97845,0.143,0.00504,1.04e-07,0.148,0.0652,0.0853,2.44e-07,0.151,119749,123115,24113,27479,107396,669133.001599,0,0,0,186
2239,1378,5,4.023,0.766,0.766,8192,6144,64,4.789,40,0.5,False,0.179,669133.001599,107396,9103,97845,0.086,0.00302,1.03e-07,0.089,0.039,0.051,2.45e-07,0.09,119749,123115,24113,27479,107396,669133.001599,0,0,0,189
224,1379,3,3.833,-1.035,-1.035,2048,256,16,2.798,40,0.5,False,0.169,226584.8128,34379,3330,31025,0.0512,0.00142,3.97e-08,0.0527,0.0493,0.0675,8.3e-08,0.117,34740,35802,4337,5399,34379,226584.8128,0,0,0,52
2240,1380,3,4.051,-1.265,-1.265,128,6144,4,2.7860000000000005,40,0.5,False,0.0637,129975.9072,19780,1836,17931,0.0289,0.000841,2.06e-08,0.0297,0.0145,0.0195,4.93e-08,0.034,20088,20574,2406,2892,19780,129975.9072,0,0,0,32
2241,1381,5,4.198,0.581,0.581,128,7168,4,4.779,40,0.5,False,0.0391,129810.7488,19895,1836,18044,0.0173,0.000501,2.07e-08,0.0178,0.00907,0.0122,4.92e-08,0.0212,20265,20751,2474,2960,19895,129810.7488,0,0,0,32
2242,1382,3,3.923,-1.13,-1.13,128,7168,8,2.793,40,0.5,False,0.0587,167057.7216,25583,2376,23177,0.0354,0.000483,2.91e-08,0.0359,0.00881,0.014,6.08e-08,0.0228,26322,27000,3525,4203,25583,167057.7216,0,0,0,37
2243,1383,5,3.923,0.87,0.87,128,7168,8,4.793,40,0.5,False,0.0814,167057.7216,25583,2376,23177,0.021,0.00033,2.87e-08,0.0214,0.0259,0.0341,6.18e-08,0.0601,26322,27000,3525,4203,25583,167057.7216,0,0,0,36
2244,1384,3,3.844,-1.046,-1.046,128,7168,16,2.798,40,0.5,False,0.166,234833.9744,36641,3348,33233,0.0514,0.00138,3.94e-08,0.0527,0.0482,0.0656,8.73e-08,0.114,38118,39180,5526,6588,36641,234833.9744,0,0,0,57
2245,1385,5,3.844,0.954,0.954,128,7168,16,4.798,40,0.5,False,0.0991,234833.9744,36641,3348,33233,0.0308,0.000828,3.94e-08,0.0316,0.0286,0.0388,8.73e-08,0.0675,38118,39180,5526,6588,36641,234833.9744,0,0,0,58
2246,1386,3,3.868,-1.072,-1.072,128,7168,32,2.796,40,0.5,False,0.109,370195.0464,57919,5292,52507,0.0775,0.00102,6.21e-08,0.0785,0.0124,0.0186,1.37e-07,0.031,60872,62702,9519,11349,57919,370195.0464,0,0,0,86
2247,1387,5,3.868,0.928,0.928,128,7168,32,4.796,40,0.5,False,0.0533,370195.0464,57919,5292,52507,0.0465,0.000716,6.09e-08,0.0472,0.00264,0.00347,1.37e-07,0.00611,60872,62702,9519,11349,57919,370195.0464,0,0,0,85
2248,1388,3,3.831,-1.033,-1.033,128,7168,64,2.798,40,0.5,False,0.214,631854.748799,99232,9099,89893,0.14,0.00393,1.02e-07,0.144,0.0308,0.0387,2.29e-07,0.0695,105137,108503,17425,20791,99232,631854.748799,0,0,0,163
2249,1389,5,3.831,0.967,0.967,128,7168,64,4.798,40,0.5,False,0.129,631854.748799,99232,9099,89893,0.0841,0.00236,1.02e-07,0.0864,0.0188,0.0237,2.29e-07,0.0425,105137,108503,17425,20791,99232,631854.748799,0,0,0,162
225,1390,5,3.833,0.965,0.965,2048,256,16,4.798,40,0.5,False,0.101,226584.8128,34379,3330,31025,0.0308,0.00085,3.96e-08,0.0316,0.0293,0.04,8.3e-08,0.0693,34740,35802,4337,5399,34379,226584.8128,0,0,0,53
2250,1391,3,4.06,-1.274,-1.274,256,7168,4,2.7859999999999996,40,0.5,False,0.0645,131304.6816,19920,1836,18068,0.0289,0.000845,2.06e-08,0.0297,0.0148,0.02,4.97e-08,0.0348,20321,20807,2509,2995,19920,131304.6816,0,0,0,32
2251,1392,5,4.06,0.726,0.726,256,7168,4,4.786,40,0.5,False,0.0404,131304.6816,19920,1836,18068,0.0173,0.000509,2.07e-08,0.0178,0.00959,0.0129,4.96e-08,0.0225,20321,20807,2509,2995,19920,131304.6816,0,0,0,32
2252,1393,3,3.964,-1.173,-1.173,256,7168,8,2.791,40,0.5,False,0.0587,167172.832,25597,2376,23189,0.0354,0.000502,2.91e-08,0.0359,0.00881,0.0139,6.06e-08,0.0227,26398,27076,3593,4271,25597,167172.832,0,0,0,36
2253,1394,5,3.964,0.827,0.827,256,7168,8,4.791,40,0.5,False,0.0817,167172.832,25597,2376,23189,0.021,0.000342,2.87e-08,0.0214,0.0259,0.0344,6.15e-08,0.0603,26398,27076,3593,4271,25597,167172.832,0,0,0,36
2254,1395,3,3.793,-0.992,-0.992,256,7168,16,2.801,40,0.5,False,0.156,236820.88,36865,3348,33453,0.0519,0.00146,3.86e-08,0.0534,0.0435,0.0593,8.93e-08,0.103,38466,39528,5654,6716,36865,236820.88,0,0,0,56
2255,1396,5,3.793,1.008,1.008,256,7168,16,4.801,40,0.5,False,0.0946,236820.88,36865,3348,33453,0.0311,0.000875,3.88e-08,0.032,0.0265,0.0361,8.94e-08,0.0626,38466,39528,5654,6716,36865,236820.88,0,0,0,57
2256,1397,3,3.96,-1.169,-1.169,256,7168,32,2.791,40,0.5,False,0.13,369200.3424,57469,5292,52049,0.0813,0.0022,5.96e-08,0.0835,0.0203,0.0261,1.35e-07,0.0464,60670,62500,9776,11606,57469,369200.3424,0,0,0,93
2257,1398,5,3.96,0.831,0.831,256,7168,32,4.791,40,0.5,False,0.079,369200.3424,57469,5292,52049,0.0488,0.00132,5.97e-08,0.0501,0.0126,0.0162,1.35e-07,0.0288,60670,62500,9776,11606,57469,369200.3424,0,0,0,92
2258,1399,3,3.869,-1.073,-1.073,256,7168,64,2.7960000000000003,40,0.5,False,0.214,634149.449599,99671,9101,90314,0.14,0.00402,1.02e-07,0.145,0.0311,0.0388,2.28e-07,0.0699,106072,109438,17941,21307,99671,634149.449599,0,0,0,164
2259,1400,5,3.869,0.927,0.927,256,7168,64,4.796,40,0.5,False,0.129,634149.449599,99671,9101,90314,0.0843,0.00242,1.02e-07,0.0867,0.019,0.0238,2.28e-07,0.0428,106072,109438,17941,21307,99671,634149.449599,0,0,0,162
226,1401,3,3.896,-1.101,-1.101,2048,256,32,2.795,40,0.5,False,0.129,352117.7088,53766,5275,48443,0.081,0.0022,5.94e-08,0.0833,0.02,0.0258,1.27e-07,0.0458,54487,56317,7179,9009,53766,352117.7088,0,0,0,83
